random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code,Outlier,ExtremeValue
3296,3,0,1,0,0,0,0,32,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,1,1,3,0,3,0,0,0,0,0,0,2,1,7,34.026761,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12,no,no
3297,6,0,0,1,0,0,0,25,0,0,1,0,0,0,4,40,0,0,1,0,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,?,0,0,0,0,0,0,2,21,1,1,1,1,99,99,6,1,1,12,no,no
3298,3,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,3,1,7,0,3,0,0,0,0,0,0,4,1,2,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,11,no,no
3300,10,0,0,0,0,0,1,27,0,0,0,0,0,1,1,31,0,0,0,0,0,1,1,3,21,2,3,40,2,0,0,1,0,0,1,5,2,2,40,1,0,0,1,0,0,0,1,21,1,1,1,99,2,99,6,1,1,12,yes,no
3301,6,0,1,0,0,0,0,32,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,6,1,0,8,3,0,0,0,0,0,0,8,1,8,30,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11,no,no
3303,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,?,1,?,?,?,?,?,4,3,1,8,0,3,0,0,0,0,0,0,3,?,?,40,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,13,no,no
3305,4,0,1,0,0,0,0,30,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,4,6,1,2,25,3,0,0,0,0,0,0,5,1,1,49,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
3307,5,0,1,0,0,0,0,27,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,3,2,2,11,5,3,0,0,0,0,0,0,0,2,3,65,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12,no,no
3308,4,0,0,1,0,0,0,19,0,0,1,0,0,0,4,25,0,0,1,0,0,0,1,4,4,2,3,0,3,0,0,0,0,0,1,0,2,?,45,1,0,0,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,13,no,no
3309,5,0,1,0,0,0,0,26,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,3,2,1,11,28,3,0,0,0,0,0,0,4,1,0,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13,no,no
3310,10,0,0,0,0,0,1,24,0,0,0,0,0,1,4,28,0,0,0,0,0,1,1,5,0,2,3,0,?,1,0,0,0,0,1,2,2,4,40,1,1,0,0,0,0,1,2,21,1,1,1,1,2,99,8,1,1,14,no,no
3311,1,0,1,0,0,0,0,28,0,1,0,0,0,0,4,28,?,1,?,?,?,0,1,3,2,1,12,0,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14,no,no
3312,3,0,1,0,0,0,0,31,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,4,0,1,11,25,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14,no,no
3313,1,0,1,0,0,0,0,42,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,12,1,11,30,3,0,0,0,0,0,0,12,1,10,38,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14,yes,no
3314,10,0,0,1,0,0,0,21,0,1,0,0,0,0,4,16,0,1,1,0,0,0,4,3,0,2,1,0,3,0,1,0,0,0,1,2.823703,2,1,0,3,0,1,0,0,0,1,1,21,1,1,1,1,2,99,6,1,1,12,no,no
3315,1,0,1,0,0,0,0,35,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,3,1,11,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,13,no,no
3316,3,0,1,0,0,0,0,39,0,1,0,0,0,0,4,44,0,1,0,0,0,0,1,2,4,1,9,0,3,0,0,0,0,0,0,1,1,0,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
3320,7,1,1,0,0,0,0,26,1,0,0,0,0,0,4,28,0,1,0,0,0,0,1,2,2,2,11,0,3,0,0,0,0,0,0,0,2,6,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13,no,no
3321,5,0,1,0,0,0,0,37,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,4,1,1,11,0,1,0,0,0,0,0,0,1,1,2,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14,no,no
3322,3,0,1,0,0,0,0,25,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,4,5,1,9,0,3,0,0,0,0,0,0,4,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14,no,no
3323,6,0,1,1,0,0,0,22,0,1,1,0,0,0,4,37,0,1,1,0,0,0,1,4,0,2,0,0,2,0,0,0,0,0,0,0,2,?,34.026761,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,12,no,no
3325,5,0,1,1,0,0,0,20,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,1,2,7,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,10,no,no
3326,8,0,1,0,0,0,0,37,0,1,?,?,0,0,2,45,0,1,0,0,0,0,1,3,2,1,?,20,3,0,0,0,0,0,0,0,1,10,44,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
3327,8,0,1,0,0,0,0,30,0,1,0,0,0,0,4,37,0,1,0,0,0,?,1,3,1,1,11,0,3,0,0,0,0,0,0,2,1,9,0,?,0,0,0,0,0,0,1,21,1,1,1,1,99,4,3,1,1,12,no,no
3329,2,0,1,0,0,0,0,27,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,3,5,1,9,12,2,0,0,0,0,0,0,4,1,8,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12,no,no
3330,5,0,1,0,0,0,0,38,0,1,0,0,0,0,1,39,0,1,0,0,0,0,1,4,7,1,2,30,3,0,0,0,0,0,0,7,1,4,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
3333,4,0,1,1,0,0,1,32,0,1,1,0,0,0,1,35,0,1,1,0,0,1,1,3,5,1,8,62,3,0,0,0,0,0,0,2,1,3,70,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,13,yes,no
3334,9,0,1,0,0,0,0,21,0,1,0,0,0,0,4,32,0,0,0,0,1,0,1,3,2,2,0,0,1,0,0,0,0,0,0,2,2,0,60,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,12,no,no
3336,6,0,1,0,0,0,0,35,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,3,0,2,11,24,2,0,0,0,0,0,0,0,2,11,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
3338,2,0,0,0,0,1,0,33,0,0,?,0,?,?,?,31,0,0,0,0,1,0,1,3,0,1,11,0,2,0,0,0,0,0,0,0,1,11,43,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12,no,no
3339,8,0,1,1,0,0,0,29,0,1,0,0,0,0,4,25,0,1,1,0,0,0,1,4,0,1,3,0,2,0,0,0,0,0,0,0,1,8,44,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
3340,10,0,1,0,0,0,0,26,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,2,1,1,0,2,0,0,0,0,0,0,2,1,8,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,13,no,no
3341,9,1,0,0,0,0,0,30,1,0,0,0,0,0,4,26,1,0,0,0,0,0,1,3,0,2,10,0,3,0,0,0,0,0,0,0,2,7,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,8,no,no
3343,4,0,1,0,0,0,0,32,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,3,0,2,8,0,3,0,0,0,0,0,0,1,2,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
3344,4,0,0,0,1,0,0,23,0,0,0,1,1,0,4,24,0,0,0,1,1,0,4,2,1,2,?,0,3,0,0,0,0,0,0,4,2,4,16,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9,no,no
3345,10,0,1,1,0,0,0,34,0,0,1,0,0,0,?,46,0,?,?,?,?,0,?,3,0,1,?,16,1,0,0,0,0,0,0,0,?,?,40,3,0,0,0,0,0,0,1,21,1,0,1,99,99,99,5,1,1,7,no,no
3346,8,0,1,0,0,0,0,31,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,2,3,2,3,17,3,0,0,0,0,0,0,2,2,1,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,10,no,no
3348,5,1,0,0,0,0,0,30,1,0,0,0,0,0,1,37,1,0,0,0,0,0,1,4,5,1,11,38,?,0,0,0,0,0,0,3,1,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14,no,no
3349,2,0,1,0,0,0,0,30,0,1,0,0,0,0,2,42,0,1,0,0,0,0,1,3,2,1,2,5,?,0,0,0,0,0,0,1,1,2,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11,no,no
3350,3,0,0,0,0,1,0,38,0,0,0,0,1,0,4,36,0,1,0,0,0,0,1,3,1,2,11,0,2,0,0,0,0,0,0,1,2,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12,no,no
3351,3,0,1,0,0,0,0,32,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,0,1,2,9,2,0,0,0,0,0,0,0,1,1,44,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
3352,1,0,1,1,0,0,0,31,0,1,0,0,0,0,2,30,0,1,1,0,0,0,1,4,2,1,11,10,?,0,0,0,0,0,0,0,1,11,52,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14,no,no
3353,7,1,0,0,0,0,0,32,1,0,0,0,0,0,1,35,1,0,0,0,0,0,1,2,1,2,13,36,3,0,0,0,0,0,0,1,2,13,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12,no,no
3355,6,0,1,0,0,0,0,28,0,1,0,0,0,0,4,38,0,1,0,?,0,?,2,4,4,2,1,0,2,0,0,0,0,0,0,2.823703,?,12,0,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,10,no,no
3356,2,0,1,1,0,0,0,27,0,1,1,0,0,0,2,30,0,1,0,0,0,0,1,3,1,1,11,5,3,0,0,0,0,0,0,1,1,12,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
3357,7,1,0,0,0,0,0,26,1,0,0,0,0,0,4,34,1,0,0,0,0,0,1,2,0,1,11,0,3,0,0,0,0,0,0,0,1,6,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12,no,no
3358,7,0,1,0,0,0,0,36,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,2,1,8,0,3,0,0,0,0,0,0,9,1,10,34.026761,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12,no,no
3359,7,1,0,0,0,1,0,28,1,0,0,0,0,0,4,33,0,1,0,0,1,0,1,3,2,1,10,0,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,10,no,no
3361,5,0,1,0,0,0,0,33,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,11,1,?,0,2,0,0,0,0,0,0,10,1,8,34.026761,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,12,yes,no
3364,1,0,1,0,0,0,0,37,?,?,?,0,0,0,?,38,0,1,0,0,0,0,1,5,11,1,0,0,?,0,0,0,0,0,0,9,1,13,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,14,no,no
3365,6,0,1,0,0,0,0,32,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,4,1,1,11,0,3,0,0,0,0,0,0,0,1,9,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,11,no,no
3366,8,1,0,0,0,0,0,32,1,0,0,0,0,0,1,32,1,0,0,0,0,0,1,2,1,2,11,40,3,0,0,0,0,0,0,0,2,10,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,10,no,no
3367,7,0,1,0,0,0,0,28,0,1,0,0,0,0,2,28,0,1,0,0,0,0,1,3,1,1,11,2,3,0,0,0,0,0,0,0,1,11,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
3368,2,1,1,0,0,0,0,32,0,1,0,0,0,0,2,32,1,0,0,0,0,0,1,3,1,1,8,10,3,0,0,0,0,0,0,1,1,11,36,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14,no,no
3371,3,0,0,1,0,0,0,15,0,0,1,0,0,0,2,33.721865,?,?,?,?,?,?,?,3,4,2,2,20,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,6,1,2,12,no,no
3373,8,0,0,1,0,0,0,21,0,0,1,0,0,0,4,36,0,0,1,0,0,0,4,3,0,2,6,0,1,0,0,0,0,0,0,2,2,0,0,?,0,0,0,0,0,0,1,21,1,0,1,99,99,99,4,1,1,7,no,no
3374,8,0,1,0,0,0,0,41,0,0,1,0,0,0,4,51,0,1,0,0,0,0,2,3.247138,0,2,?,0,?,0,0,0,0,0,0,2.823703,?,?,20,?,0,0,0,0,0,0,2,21,1,1,1,1,99,99,6,1,1,7,no,no
3375,10,0,1,1,0,0,0,24,0,1,0,0,0,0,4,31,0,1,1,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,1,2,1,8,44,1,0,0,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,14,no,no
3376,10,0,1,1,0,0,0,33,0,0,1,0,0,0,2,37,0,1,0,0,0,0,1,4,2,1,1,0,2,0,0,0,0,0,0,7,1,1,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,11,no,no
3377,4,0,1,1,0,0,0,39,0,0,1,0,0,0,4,41,0,1,0,0,0,0,1,4,14,1,1,0,3,0,0,0,0,0,0,13,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,13,yes,no
3378,6,0,1,0,0,0,0,33,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,3,1,11,0,3,0,0,0,0,0,0,1,1,11,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,12,no,no
3379,7,0,1,0,0,0,0,23,0,1,0,0,0,0,4,22,0,1,0,0,0,0,1,1,0,2,3,3,2,0,0,0,0,0,0,0,2,10,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12,no,no
3380,1,0,1,0,0,0,0,34,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,5,3,1,1,0,3,0,0,0,0,0,0,3,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,13,no,no
3381,1,0,1,0,0,0,0,43,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,2,1,13,60,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,14,no,no
3382,4,0,1,0,0,0,0,36,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,4,6,1,13,5,3,0,0,0,0,0,0,2,1,12,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
3385,1,0,1,0,0,0,0,28,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,1,1,1,0,2,0,0,0,0,0,0,0,1,1,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11,no,no
3386,7,0,1,1,0,0,0,25,0,1,0,0,0,0,4,29,0,1,1,0,0,0,1,2,1,2,0,0,3,0,0,0,0,0,0,1,2,0,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,7,no,no
3387,10,0,0,1,0,0,0,26,0,0,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,2,2,0,1,0,0,1,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,7,1,2,7,no,no
3388,2,0,1,1,0,0,0,34,0,1,1,0,0,0,4,39,0,1,1,0,0,0,1,3,0,1,11,0,3,0,0,0,0,0,0,2,1,13,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,13,no,no
3389,7,0,1,0,0,0,0,34,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,3,3,?,?,0,?,0,0,0,0,0,0,0,1,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,8,no,no
3393,8,1,0,0,0,0,0,32,1,0,0,0,0,0,1,36,1,0,0,0,0,0,1,3,4,1,11,40,3,0,0,0,0,0,0,4,1,11,70,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,13,no,no
3395,3,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
3396,6,0,1,0,0,0,1,30,0,1,0,0,0,1,2,33,0,0,0,0,1,0,1,3,6,1,10,15,3,0,0,0,0,0,0,6,1,9,42,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
3397,4,0,1,0,0,0,0,35,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,2,1,1,20,1,0,0,0,0,0,0,1,1,8,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,12,no,no
3398,7,0,1,1,0,0,0,19,0,1,0,0,0,0,2,20,0,1,0,0,0,0,4,5,0,2,2,0,1,1,1,0,0,0,1,0,2,11,0,?,1,1,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,14,no,no
3399,8,1,0,0,0,0,0,29,1,0,0,0,0,0,4,33,1,0,0,0,0,0,1,2,1,2,11,0,3,0,0,0,0,0,0,0,2,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,10,no,no
3400,6,0,1,0,0,0,0,32,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,3,1,7,0,3,0,0,0,0,0,0,3,1,9,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
3401,6,0,1,0,0,0,0,25,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,2,1,1,11,0,3,0,0,0,0,0,0,0,1,8,65,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,9,no,no
3403,5,0,1,1,0,0,1,29,0,0,1,0,0,0,1,30,0,0,0,?,?,1,4,5,2,1,0,40,1,0,0,0,0,0,0,2.823703,?,2,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,13,no,no
3404,3,0,0,0,0,1,0,34,0,0,0,0,1,0,4,32,0,0,0,0,1,0,1,3,0,1,7,0,2,0,0,0,0,0,0,6,1,3,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,11,no,no
3407,8,0,1,1,0,0,0,32,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,2,2,1,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,8,no,no
3408,6,0,1,0,0,0,0,33,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,3,1,2,0,3,0,0,0,0,0,0,3,1,4,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,12,no,no
3410,9,0,1,0,0,0,0,39,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,16,1,1,10,3,0,0,0,0,0,0,16,1,8,44,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,yes
3411,5,0,1,0,0,0,1,33,0,1,0,0,0,0,4,40,0,0,0,0,?,?,?,3,5,1,0,0,2,0,0,0,0,0,0,2.823703,?,1,0,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
3412,4,0,1,0,0,0,0,26,0,?,0,0,0,0,4,27,0,1,0,0,0,0,1,3,0,2,9,0,3,0,0,0,0,0,0,0,2,?,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,12,no,no
3413,10,0,0,1,0,0,1,24,0,0,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,4,2,0,8.619314,1,1,0,1,1,1,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,10,1,2,13,no,no
3414,8,0,1,0,0,0,0,24,0,1,0,0,0,0,2,25,0,1,0,0,0,0,1,3,0,2,6,25,3,0,0,0,0,0,0,0,2,1,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,11,no,no
3415,7,1,0,0,0,0,0,29,1,0,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,2,4,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,3,1,2,1,no,no
3418,3,0,1,0,0,0,0,32,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,2,2,1,2,60,2,0,0,0,0,0,0,1,1,2,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,yes,no
3419,2,0,1,0,0,0,0,36,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,5,3,1,8,0,1,0,0,0,0,0,0,2,1,2,96,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,2,1,7,no,no
3420,2,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,3,1,12,0,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13,no,no
3422,3,1,0,0,0,1,0,34,1,0,0,0,1,0,4,36,1,0,0,0,1,0,1,3,6,1,11,40,3,0,0,0,0,0,0,3,1,10,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13,no,no
3423,10,0,1,0,0,0,0,37,0,?,?,0,0,0,?,40,0,1,0,0,0,?,4,4,3,?,1,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,4,no,no
3424,9,0,0,1,0,0,1,19,0,0,1,0,0,0,1,24,0,0,0,0,0,1,1,4,0,2,3,40,2,0,0,0,0,0,1,0,2,?,39,?,0,0,0,0,0,1,2,21,1,1,1,1,2,4,6,1,1,14,no,no
3425,8,1,0,0,0,0,0,36,1,0,0,0,0,0,4,45,1,0,0,0,0,0,2,2,3,2,4,0,3,0,0,0,0,0,0,2,2,4,0,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,7,no,no
3426,3,0,1,0,0,0,0,30,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,1,2,10,0,2,0,0,0,0,0,0,0,2,4,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
3427,3,0,1,0,0,0,0,40,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,4,7,1,2,35,2,0,0,0,0,0,0,4,1,11,40,3,0,0,0,0,0,0,2,24,1,1,1,1,2,4,5,1,1,14,no,no
3429,1,0,1,0,0,0,0,34,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,4,1,14,24,3,0,0,0,0,0,0,6,1,4,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,14,no,no
3430,9,0,1,0,0,0,0,31,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,1,1,12,0,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13,no,no
3431,1,0,1,0,0,0,0,36,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,4,2,1,14,0,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
3432,3,0,1,0,0,0,0,39,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,4,1,4,0,3,0,0,0,0,0,0,5,1,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12,no,no
3435,8,0,0,1,0,0,0,20,0,0,1,0,0,0,1,33.721865,?,?,?,?,?,?,?,2,1,?,1,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,11,1,99,99,3,1,2,3,no,no
3436,6,0,1,0,0,0,0,35,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,3,4,1,9,0,2,0,0,0,0,0,0,0,1,0,40,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,2,1,11,no,no
3438,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,0,2,8,0,3,0,0,0,0,0,0,2,2,8,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
3440,5,0,1,0,0,0,0,35,0,1,0,0,0,0,?,34,0,1,0,0,0,0,1,4,2.788198,1,11,0,3,0,0,0,0,0,0,0,1,8,42,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13,no,no
3441,1,0,1,0,0,0,0,35,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,5,1,11,25,3,0,0,0,0,0,0,5,1,10,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
3442,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,1,2,8,0,3,0,0,0,0,0,0,1,2,9,68,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,13,no,no
3444,8,1,1,0,0,0,0,32,0,0,0,0,0,0,1,35,0,1,0,0,0,0,1,2,0,2,0,30,1,0,0,0,0,0,0,0,2,2,34.026761,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,5,1,1,12,no,no
3446,5,0,1,0,0,0,0,31,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,4,2,1,2,28,2,0,0,0,0,0,0,0,1,12,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,13,no,no
